       sample #	     V5	   MLII
          17820	    992	   1014
          17821	    993	   1012
          17822	    989	   1013
          17823	    991	   1013
          17824	    995	   1016
          17825	    996	   1015
          17826	    995	   1013
          17827	    992	   1012
          17828	    989	   1015
          17829	    990	   1017
          17830	    995	   1018
          17831	    997	   1018
          17832	    997	   1016
          17833	    994	   1014
          17834	    993	   1018
          17835	    998	   1019
          17836	   1003	   1024
          17837	   1006	   1026
          17838	   1004	   1025
          17839	   1006	   1023
          17840	   1003	   1023
          17841	   1005	   1026
          17842	   1009	   1030
          17843	   1009	   1027
          17844	   1008	   1026
          17845	   1006	   1023
          17846	   1006	   1026
          17847	   1007	   1028
          17848	   1010	   1031
          17849	   1010	   1032
          17850	   1009	   1029
          17851	   1006	   1026
          17852	   1002	   1024
          17853	   1004	   1024
          17854	    999	   1026
          17855	   1004	   1024
          17856	   1000	   1022
          17857	    996	   1021
          17858	    995	   1020
          17859	    993	   1023
          17860	    999	   1025
          17861	   1001	   1025
          17862	    998	   1022
          17863	    999	   1025
          17864	    995	   1026
          17865	   1000	   1029
          17866	   1000	   1032
          17867	   1006	   1031
          17868	   1004	   1028
          17869	   1003	   1024
          17870	   1000	   1024
          17871	   1002	   1026
          17872	   1002	   1025
          17873	   1007	   1021
          17874	   1002	   1017
          17875	    996	   1013
          17876	    989	   1015
          17877	    987	   1019
          17878	    989	   1022
          17879	    993	   1018
          17880	    995	   1018
          17881	    987	   1015
          17882	    987	   1016
          17883	    989	   1016
          17884	    992	   1019
          17885	    993	   1020
          17886	    992	   1017
          17887	    990	   1012
          17888	    987	   1013
          17889	    989	   1016
          17890	    990	   1020
          17891	    991	   1017
          17892	    990	   1015
          17893	    986	   1015
          17894	    986	   1015
          17895	    987	   1018
          17896	    991	   1018
          17897	    992	   1017
          17898	    989	   1016
          17899	    986	   1013
          17900	    985	   1015
          17901	    986	   1016
          17902	    989	   1020
          17903	    990	   1020
          17904	    988	   1019
          17905	    984	   1013
          17906	    984	   1016
          17907	    986	   1019
          17908	    988	   1023
          17909	    991	   1024
          17910	    991	   1024
          17911	    990	   1025
          17912	    991	   1031
          17913	    992	   1038
          17914	    996	   1048
          17915	    999	   1059
          17916	   1002	   1067
          17917	   1005	   1074
          17918	   1006	   1084
          17919	   1008	   1102
          17920	   1002	   1127
          17921	    988	   1153
          17922	    973	   1179
          17923	    967	   1206
          17924	    953	   1237
          17925	    943	   1270
          17926	    927	   1304
          17927	    913	   1335
          17928	    910	   1372
          17929	    914	   1407
          17930	    932	   1431
          17931	    960	   1430
          17932	    994	   1396
          17933	   1021	   1318
          17934	   1033	   1219
          17935	   1018	   1125
          17936	    979	   1067
          17937	    936	   1036
          17938	    913	   1022
          17939	    907	   1017
          17940	    908	   1013
          17941	    914	   1012
          17942	    926	   1014
          17943	    946	   1017
          17944	    969	   1018
          17945	    984	   1016
          17946	    989	   1012
          17947	    987	   1011
          17948	    987	   1004
          17949	    994	   1004
          17950	    993	   1006
          17951	    998	   1001
          17952	    996	    998
          17953	    992	    995
          17954	    994	    993
          17955	    995	    995
          17956	   1001	    996
          17957	   1004	    996
          17958	   1001	    991
          17959	   1002	    990
          17960	   1001	    989
          17961	   1002	    993
          17962	   1006	    996
          17963	   1008	    993
          17964	   1009	    992
          17965	   1005	    989
          17966	   1004	    989
          17967	   1007	    991
          17968	   1007	    992
